,carat,cut,color,clarity,depth,table,x,y,z,clarity_num,cut_num,color_num,price_predicted
4607,0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,2,5,0,3624.658590746936
4608,1.51,Very Good,H,SI2,60.2,59.0,7.33,7.43,4.44,1,3,2,4188.245999248897
4609,0.66,Ideal,D,SI1,62.7,55.0,5.56,5.61,3.5,2,5,6,3412.9802157159556
4610,1.7,Premium,F,VS1,60.6,58.0,7.71,7.68,4.66,4,4,4,3976.567624217916
4611,0.36,Premium,F,SI1,61.1,59.0,4.59,4.55,2.79,2,4,4,4259.693715839878
4612,0.41,Ideal,F,IF,62.1,55.0,4.76,4.81,2.97,7,5,4,3365.3484046553003
4613,0.8,Very Good,F,VS2,62.3,57.0,5.91,5.94,3.69,3,3,4,3868.0915064850215
4614,0.52,Premium,F,VS2,62.1,59.0,5.15,5.12,3.19,3,4,4,4339.080067607638
4615,0.5,Very Good,G,VS2,60.9,58.0,5.08,5.1,3.1,3,3,3,4000.383529748242
4616,2.0,Premium,I,VS1,60.8,59.0,8.13,8.02,4.91,4,4,1,4235.877810309552
4617,0.74,Ideal,F,VVS2,61.5,54.0,5.84,5.86,3.6,5,5,4,3074.2836778565634
4618,1.21,Premium,G,VS2,62.2,60.0,6.79,6.75,4.21,3,4,3,4590.451618522498
4619,1.6,Premium,D,SI2,61.9,58.0,7.54,7.49,4.65,1,4,6,4079.769881516002
4620,0.52,Ideal,F,VVS1,62.3,56.0,5.14,5.16,3.21,6,5,4,3624.658590746936
4621,1.52,Premium,E,VS1,60.1,59.0,7.49,7.45,4.49,4,4,5,4180.307364072121
4622,0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,4,3,5,4243.816445486327
4623,1.0,Premium,I,SI2,62.5,56.0,6.38,6.3,3.96,1,4,1,3640.5358611004867
4624,2.06,Good,I,SI1,59.0,64.0,8.39,8.13,4.89,2,2,1,5310.146955818009
4625,0.81,Very Good,J,SI1,63.1,59.0,5.88,5.91,3.72,2,3,0,4418.466419375394
4626,0.7,Very Good,E,SI1,63.3,58.0,5.63,5.57,3.55,2,3,5,4190.910773990863
4627,2.21,Ideal,H,SI2,61.9,56.0,8.4,8.36,5.19,1,5,2,3592.9040500398314
4628,0.32,Ideal,H,VS2,62.2,57.0,4.38,4.36,2.72,3,5,2,3860.152871308246
4629,0.7,Good,H,VVS2,61.4,64.0,5.73,5.61,3.48,5,2,2,5500.674200060626
4630,0.3,Very Good,G,VVS2,59.7,63.0,4.34,4.37,2.6,5,3,3,5122.284486317354
4631,0.52,Premium,F,SI1,61.1,59.0,5.21,5.17,3.17,2,4,4,4259.693715839878
4632,1.57,Premium,G,SI1,59.5,58.0,7.56,7.61,4.51,2,4,3,3889.2426372733808
4633,0.31,Premium,I,VS1,62.6,59.0,4.29,4.33,2.7,4,4,1,4378.773243491514
4634,0.32,Ideal,G,VVS2,61.7,57.0,4.41,4.44,2.73,5,5,3,3820.459695424366
4635,0.32,Ideal,E,VS2,62.1,55.0,4.43,4.4,2.74,3,5,5,3365.3484046553003
4636,1.07,Ideal,F,SI1,61.9,56.0,6.55,6.61,4.07,2,5,4,3592.9040500398314
4637,1.51,Premium,H,VS2,62.3,59.0,7.28,7.32,4.55,3,4,2,4354.957337961188
4638,0.36,Ideal,G,SI1,61.4,55.0,4.61,4.64,2.84,2,5,3,3309.7779584178697
4639,0.5,Ideal,G,VVS2,61.4,57.0,5.1,5.13,3.14,5,5,3,3796.6437898940403
4640,1.03,Premium,E,VS2,61.2,59.0,6.53,6.47,3.98,3,4,5,4267.632351016653
4641,0.54,Ideal,H,VVS1,61.8,55.0,5.21,5.24,3.23,6,5,2,3341.532499124971
4642,0.32,Premium,G,SI1,62.6,58.0,4.35,4.37,2.73,2,4,3,4135.340327753433
4643,1.1,Premium,H,SI1,61.6,56.0,6.66,6.61,4.09,2,4,2,3569.0881445095056
4644,0.71,Premium,D,SI1,61.3,58.0,5.75,5.73,3.52,2,4,6,4032.1380704553467
4645,0.7,Good,E,SI2,62.9,56.0,5.63,5.66,3.55,1,2,5,3672.2904018075915
4646,0.8,Good,H,SI2,58.4,61.0,6.02,6.06,3.53,1,2,2,4532.216397543101
4647,0.73,Premium,D,VS2,59.8,58.0,5.89,5.85,3.51,3,4,6,3913.05854280371
4648,1.0,Good,E,VS2,63.7,56.0,6.37,6.34,4.05,3,2,5,3735.7994832217973
4649,0.41,Ideal,F,VVS1,61.7,57.0,4.77,4.8,2.95,6,5,4,3820.459695424366
4650,0.24,Ideal,F,VVS1,61.1,56.0,4.01,4.05,2.47,6,5,4,3529.3949686256256
4651,0.55,Premium,G,SI1,60.1,61.0,5.32,5.29,3.19,2,4,3,4667.173195548288
4652,0.71,Fair,F,SI1,59.8,70.0,5.89,5.72,3.48,2,1,4,6834.253531660715
4653,0.37,Very Good,E,VVS1,60.9,56.0,4.65,4.67,2.84,6,3,5,3513.517698272075
4654,1.11,Premium,H,VS2,62.6,58.0,6.63,6.59,4.14,3,4,2,4135.340327753433
4655,0.3,Ideal,F,VVS2,62.3,54.0,4.32,4.35,2.7,5,5,4,3137.7927592707692
4656,0.51,Very Good,G,VS2,63.5,57.0,5.06,5.05,3.21,3,3,3,3963.3551286063284
4657,2.1,Good,I,SI2,62.9,64.0,8.15,8.1,5.11,1,2,1,5619.753727712263
4658,0.41,Very Good,I,VVS2,59.9,57.0,4.87,4.91,2.93,5,3,1,3677.5642622424
4659,1.11,Premium,E,VS1,61.2,58.0,6.69,6.65,4.08,4,4,5,4024.1994352785714
4660,1.02,Very Good,G,SI1,61.3,56.0,6.43,6.53,3.97,2,3,3,3545.272238979176
4661,0.55,Very Good,G,SI1,60.1,61.0,5.32,5.29,3.19,2,3,3,4667.173195548288
4662,0.53,Good,E,VS2,63.7,55.0,5.15,5.12,3.27,3,2,5,3492.3665674837157
4663,2.01,Very Good,F,SI2,63.3,59.0,7.98,7.89,5.02,1,3,4,4434.343689728945
4664,0.5,Ideal,H,VS1,61.4,54.0,5.13,5.16,3.16,4,5,2,3066.3450426797845
4665,0.33,Ideal,E,VVS1,62.2,55.0,4.42,4.46,2.76,6,5,5,3373.2870398320756
4666,1.11,Ideal,G,SI1,62.6,57.0,6.64,6.56,4.13,2,5,3,3891.9074120153473
4667,1.7,Ideal,I,SI1,60.4,58.0,7.73,7.67,4.65,2,5,1,3960.6903538643655
4668,0.91,Very Good,I,VS2,59.9,58.0,6.35,6.27,3.78,3,3,1,3920.9971779804855
4669,0.3,Ideal,D,VS2,61.1,56.0,4.32,4.36,2.65,3,5,6,3529.3949686256256
4670,1.51,Premium,F,SI1,63.0,61.0,7.3,7.27,4.59,2,4,4,4897.393615674786
4671,0.4,Very Good,F,VS1,60.4,58.0,4.75,4.79,2.88,4,3,4,3960.6903538643655
4672,0.79,Ideal,D,VS2,61.3,57.0,5.95,6.0,3.66,3,5,6,3788.7051547172614
4673,0.64,Good,F,I1,57.3,64.0,5.75,5.69,3.28,0,2,4,5175.190157812818
4674,0.53,Ideal,E,VS2,60.9,59.0,5.17,5.21,3.16,3,5,5,4243.816445486327
4675,0.41,Ideal,F,VS1,62.0,56.0,4.77,4.81,2.97,4,5,4,3600.8426852166067
4676,0.9,Premium,F,VS1,59.0,58.0,6.29,6.33,3.72,4,4,4,3849.5494613895044
4677,0.7,Very Good,G,SI1,62.7,55.0,5.63,5.66,3.54,2,3,3,3412.9802157159556
4678,1.5,Ideal,F,VS2,61.9,56.0,7.33,7.31,4.53,3,5,4,3592.9040500398314
4679,0.98,Fair,E,SI2,53.3,67.0,6.82,6.74,3.61,1,1,5,5587.943497956037
4680,0.54,Ideal,G,SI1,62.0,54.0,5.25,5.27,3.26,2,5,3,3113.9768537404398
4681,0.91,Ideal,E,SI2,62.7,57.0,6.19,6.26,3.9,1,5,5,3899.846047192126
4682,0.5,Ideal,I,SI1,62.0,55.0,5.09,5.14,3.17,2,5,1,3357.409769478525
4683,0.34,Ideal,D,VS2,62.1,55.0,4.49,4.46,2.78,3,5,6,3365.3484046553003
4684,0.34,Ideal,E,VS1,62.4,55.0,4.47,4.44,2.78,4,5,5,3389.16431018563
4685,0.32,Good,H,SI1,63.1,55.0,4.34,4.37,2.75,2,2,2,3444.7347564230568
4686,1.04,Ideal,G,VS2,62.0,57.0,6.5,6.49,4.03,3,5,3,3844.275600954692
4687,0.49,Very Good,F,SI1,62.3,57.0,5.05,5.07,3.15,2,3,4,3868.0915064850215
4688,0.38,Ideal,E,IF,61.1,56.0,4.67,4.72,2.87,7,5,5,3529.3949686256256
4689,0.94,Premium,F,SI2,62.3,59.0,6.32,6.23,3.91,1,4,4,4354.957337961188
4690,0.57,Ideal,I,VS2,61.8,57.0,5.31,5.34,3.29,3,5,1,3828.3983306011414
4691,1.5,Premium,J,VS2,61.7,56.0,7.33,7.23,4.49,3,4,0,3577.026779686281
4692,0.36,Ideal,D,SI1,62.0,56.0,4.55,4.61,2.84,2,5,6,3600.8426852166067
4693,0.4,Good,F,SI1,63.6,56.0,4.68,4.63,2.96,2,2,4,3727.860848045022
4694,1.0,Very Good,E,SI2,63.5,54.0,6.41,6.35,4.05,1,3,5,3233.05638139208
4695,1.03,Good,F,VS2,63.9,59.0,6.35,6.38,4.07,3,2,4,4481.9755007896
4696,0.29,Ideal,F,VVS1,61.1,57.0,4.26,4.29,2.61,6,5,4,3772.827884363711
4697,0.44,Premium,G,SI1,61.9,59.0,4.87,4.82,3.0,2,4,3,4323.202797254084
4698,0.94,Premium,H,VS2,60.1,59.0,6.35,6.32,3.81,3,4,2,4180.307364072121
4699,0.36,Premium,E,VS2,61.3,60.0,4.54,4.59,2.8,3,4,5,4519.003901931514
4700,0.71,Ideal,H,SI1,62.3,54.0,5.74,5.76,3.58,2,5,2,3137.7927592707692
4701,0.41,Very Good,H,VS2,63.4,58.0,4.77,4.66,2.99,3,3,2,4198.849409167638
4702,0.57,Ideal,G,VS1,62.1,56.0,5.33,5.3,3.3,4,5,3,3608.781320393382
4703,1.04,Very Good,D,VS1,62.3,59.0,6.39,6.48,4.01,4,3,6,4354.957337961188
4704,1.75,Premium,I,VS1,60.6,60.0,7.8,7.84,4.74,4,4,1,4463.433455694087
4705,1.14,Very Good,I,VS2,62.5,59.0,6.63,6.66,4.15,3,3,1,4370.834608314739
4706,0.36,Very Good,F,VS2,61.3,59.0,4.55,4.6,2.79,3,3,4,4275.570986193428
4707,1.7,Ideal,I,VS1,62.2,55.0,7.67,7.63,4.76,4,5,1,3373.2870398320756
4708,0.55,Ideal,D,VS1,61.8,55.0,5.29,5.32,3.28,4,5,6,3341.532499124971
4709,0.3,Ideal,D,VVS2,59.5,56.0,4.38,4.42,2.62,5,5,6,3402.376805797214
4710,0.71,Ideal,D,SI2,62.5,57.0,5.7,5.73,3.57,1,5,6,3883.968776838572
4711,0.75,Ideal,J,SI2,60.8,57.0,5.91,5.87,3.58,1,5,0,3749.0119788333814
4712,0.51,Premium,E,SI1,58.8,58.0,5.28,5.23,3.09,2,4,5,3833.67219103595
4713,1.51,Very Good,H,SI2,62.3,58.0,7.31,7.35,4.57,1,3,2,4111.524422223103
4714,1.03,Good,J,I1,58.2,64.0,6.64,6.69,3.88,0,2,0,5246.637874403799
4715,0.67,Fair,I,VS2,57.2,70.0,5.82,5.75,3.31,3,1,1,6627.849017064544
4716,1.23,Premium,J,VS2,62.9,59.0,6.85,6.8,4.29,3,4,0,4402.589149021844
4717,1.0,Very Good,E,SI1,61.1,60.0,6.42,6.47,3.94,2,3,5,4503.126631577963
4718,0.3,Premium,G,VVS1,60.7,58.0,4.34,4.36,2.64,6,4,3,3984.5062593946914
4719,0.38,Ideal,I,VVS1,60.6,58.0,4.69,4.71,2.85,6,5,1,3976.567624217916
4720,1.15,Ideal,G,SI1,61.7,56.0,6.72,6.76,4.16,2,5,3,3577.026779686281
4721,0.7,Ideal,G,VS1,61.3,59.0,5.68,5.7,3.49,4,5,3,4275.570986193428
4722,0.9,Good,G,VS2,62.9,62.0,6.02,6.06,3.8,3,2,3,5132.887896236096
4723,0.43,Premium,G,VVS1,62.0,59.0,4.8,4.82,2.98,6,4,3,4331.141432430859
4724,0.5,Very Good,E,VS2,61.2,63.0,5.14,5.09,3.13,3,3,5,5241.364013968991
4725,0.33,Ideal,E,VS2,61.1,56.0,4.45,4.48,2.73,3,5,5,3529.3949686256256
4726,1.0,Fair,H,VS2,66.8,63.0,6.19,6.08,4.1,3,1,2,5685.927583868435
4727,0.81,Very Good,G,SI1,62.5,60.0,5.89,5.94,3.69,2,3,3,4614.267524052824
4728,1.01,Premium,E,SI2,60.6,58.0,6.53,6.47,3.94,1,4,5,3976.567624217916
4729,0.57,Ideal,G,SI2,61.6,54.0,5.35,5.37,3.3,1,5,3,3082.2223130333387
4730,1.02,Ideal,E,SI2,62.1,55.0,6.51,6.4,4.01,1,5,5,3365.3484046553003
4731,0.7,Fair,I,VS2,64.7,60.0,5.55,5.49,3.57,3,1,1,4788.917497941891
4732,0.51,Ideal,D,VS2,61.9,57.0,5.15,5.09,3.17,3,5,6,3836.3369657779167
4733,1.7,Premium,H,SI1,62.5,60.0,7.54,7.49,4.7,2,4,2,4614.267524052824
4734,1.01,Premium,F,SI2,61.8,54.0,6.47,6.42,3.98,1,4,4,3098.099583386889
4735,1.7,Premium,I,VS2,61.7,59.0,7.63,7.68,4.72,3,4,1,4307.325526900533
4736,0.38,Ideal,D,VS1,62.3,54.0,4.64,4.7,2.9,4,5,6,3137.7927592707692
4737,0.3,Good,G,VVS2,57.9,61.0,4.4,4.42,2.56,5,2,3,4492.523221659221
4738,0.31,Premium,F,VS2,62.3,59.0,4.33,4.3,2.69,3,4,4,4354.957337961188
4739,0.9,Very Good,H,SI2,63.0,55.0,6.1,6.16,3.86,1,3,2,3436.7961212462815
4740,1.09,Premium,E,SI2,59.4,60.0,6.81,6.7,4.01,1,4,5,4368.169833572776
4741,0.77,Very Good,J,SI1,63.3,57.0,5.84,5.79,3.68,2,3,0,3947.477858252778
4742,0.4,Ideal,G,VS2,62.1,58.0,4.68,4.72,2.92,3,5,3,4095.6471518695525
4743,0.54,Very Good,G,VS1,61.6,56.0,5.23,5.26,3.23,4,3,3,3569.0881445095056
4744,0.4,Very Good,J,IF,62.2,61.0,4.68,4.71,2.92,7,3,0,4833.88453426058
4745,1.71,Ideal,G,VVS2,62.1,55.0,7.63,7.66,4.75,5,5,3,3365.3484046553003
4746,1.0,Premium,J,SI1,62.0,62.0,6.27,6.22,3.87,2,4,0,5061.440179645111
4747,0.5,Premium,E,VS1,58.8,62.0,5.17,5.14,3.03,4,4,5,4807.403853988288
4748,1.41,Ideal,G,VS1,62.6,56.0,7.15,7.2,4.49,4,5,3,3648.474496277262
4749,1.55,Premium,D,VS2,61.5,58.0,7.48,7.51,4.61,3,4,6,4048.0153408088972
4750,0.36,Ideal,D,VS2,61.5,57.0,4.56,4.58,2.81,3,5,6,3804.5824250708156
4751,0.35,Premium,G,VS1,62.3,59.0,4.49,4.53,2.81,4,4,3,4354.957337961188
4752,0.53,Premium,G,VS2,59.9,60.0,5.28,5.24,3.15,3,4,3,4407.863009456652
4753,1.5,Fair,E,SI2,69.6,62.0,6.88,6.79,4.76,1,1,5,5664.776453080072
4754,0.25,Good,E,VVS2,63.1,56.0,4.0,4.05,2.54,5,2,5,3688.167672161142
4755,0.3,Premium,D,SI1,62.0,60.0,4.26,4.29,2.65,2,4,6,4574.574348168944
4756,0.52,Premium,E,SI1,59.8,61.0,5.2,5.17,3.1,2,4,5,4643.357290017962
4757,0.31,Premium,I,VS1,60.8,59.0,4.37,4.41,2.67,4,4,1,4235.877810309552
4758,0.31,Premium,E,SI1,59.3,59.0,4.48,4.42,2.64,2,4,5,4116.7982826579155
4759,0.31,Ideal,G,VS1,60.6,56.0,4.38,4.4,2.66,4,5,3,3489.7017927417455
4760,2.01,Very Good,H,SI1,63.5,57.0,7.96,7.88,5.03,2,3,2,3963.3551286063284
4761,1.28,Ideal,I,VS2,61.4,57.0,7.04,6.97,4.3,3,5,1,3796.6437898940403
4762,0.8,Ideal,F,SI2,61.8,59.0,5.94,5.96,3.68,1,5,4,4315.264162077308
4763,0.54,Ideal,F,VS2,61.3,57.0,5.29,5.24,3.23,3,5,4,3788.7051547172614
4764,1.27,Premium,F,VVS2,61.3,60.0,6.99,6.9,4.26,5,4,4,4519.003901931514
4765,0.42,Very Good,H,SI1,63.2,58.0,4.79,4.77,3.02,2,3,2,4182.972138814088
4766,0.51,Premium,G,VS2,62.3,59.0,5.1,5.07,3.17,3,4,3,4354.957337961188
4767,0.4,Good,D,SI2,63.1,56.0,4.65,4.67,2.94,1,2,6,3688.167672161142
4768,0.3,Ideal,E,VS2,61.5,55.0,4.29,4.33,2.65,3,5,5,3317.716593594645
4769,1.01,Very Good,G,IF,63.0,60.0,6.31,6.35,3.99,7,3,3,4653.960699936704
4770,1.02,Ideal,E,SI2,62.9,57.0,6.44,6.38,4.03,1,5,5,3915.7233175456768
4771,1.1,Very Good,G,SI1,59.4,58.0,6.72,6.79,4.01,2,3,3,3881.3040020966055
4772,0.9,Very Good,F,VS2,61.7,57.0,6.17,6.21,3.82,3,3,4,3820.459695424366
4773,0.31,Ideal,D,SI2,62.5,55.0,4.34,4.3,2.7,1,5,6,3397.102945362405
4774,2.01,Ideal,G,SI1,62.2,56.0,8.02,7.97,4.97,2,5,3,3616.719955570161
4775,0.31,Very Good,H,VS2,63.1,57.0,4.31,4.28,2.71,3,3,2,3931.6005878992273
4776,0.7,Ideal,E,SI1,61.6,57.0,5.71,5.76,3.53,2,5,5,3812.521060247591
4777,0.8,Ideal,F,VS1,62.4,55.0,5.92,5.88,3.68,4,5,4,3389.16431018563
4778,0.54,Ideal,D,VVS2,61.2,55.0,5.31,5.25,3.23,5,5,6,3293.900688064319
4779,0.47,Good,E,VS1,58.3,61.2,5.11,5.15,2.98,4,2,5,4572.964345513943
4780,0.73,Ideal,F,SI1,61.6,55.0,5.77,5.81,3.56,2,5,4,3325.6552287714203
4781,0.56,Good,F,VS1,58.6,62.0,5.3,5.45,3.16,4,2,4,4791.526583634737
4782,0.34,Ideal,F,VS2,61.0,57.0,4.5,4.48,2.74,3,5,4,3764.8892491869356
4783,1.31,Ideal,G,VS2,61.9,56.0,7.05,7.08,4.37,3,5,3,3592.9040500398314
4784,0.34,Ideal,E,SI1,61.2,57.0,4.48,4.51,2.75,2,5,5,3780.766519540486
4785,1.03,Very Good,F,VVS2,61.5,55.0,6.48,6.57,4.01,5,3,4,3317.716593594645
4786,0.33,Good,E,SI1,63.8,55.0,4.38,4.36,2.79,2,2,5,3500.305202660491
4787,0.33,Ideal,H,VS1,61.5,56.0,4.47,4.44,2.74,4,5,2,3561.1495093327303
4788,0.9,Very Good,F,SI1,58.0,63.0,6.33,6.25,3.65,2,3,4,4987.327688312163
4789,0.32,Premium,E,VVS1,60.8,59.0,4.43,4.45,2.7,6,4,5,4235.877810309552
4790,0.25,Ideal,G,SI1,62.6,53.0,4.04,4.07,2.54,2,5,3,2918.17574906301
4791,1.0,Premium,F,VVS1,61.0,60.0,6.39,6.43,3.91,6,4,4,4495.187996401188
4792,0.53,Premium,D,SI1,60.0,58.0,5.24,5.29,3.16,2,4,6,3928.935813157261
4793,1.01,Ideal,F,SI1,61.7,56.0,6.45,6.48,3.99,2,5,4,3577.026779686281
4794,0.31,Premium,E,VS2,61.6,59.0,4.32,4.35,2.67,3,4,5,4299.386891723758
4795,0.56,Very Good,F,SI1,63.2,56.0,5.29,5.24,3.33,2,3,4,3696.1063073379173
4796,1.04,Premium,F,VS2,61.7,59.0,6.49,6.45,3.99,3,4,4,4307.325526900533
4797,0.32,Ideal,F,VS2,62.3,56.0,4.37,4.4,2.73,3,5,4,3624.658590746936
4798,0.53,Very Good,D,VS1,59.4,59.0,5.25,5.32,3.14,4,3,6,4124.736917834691
4799,0.31,Ideal,E,SI2,59.5,61.0,4.42,4.45,2.64,1,5,5,4619.541384487633
4800,1.53,Premium,F,SI2,62.6,57.0,7.37,7.33,4.6,1,4,4,3891.9074120153473
4801,1.2,Very Good,D,SI1,62.6,59.0,6.71,6.75,4.21,2,3,6,4378.773243491514
4802,0.52,Ideal,E,VS1,62.6,57.0,5.15,5.11,3.21,4,5,5,3891.9074120153473
4803,0.7,Premium,F,SI2,60.3,58.0,5.79,5.76,3.48,1,4,4,3952.7517186875866
4804,0.33,Premium,E,VS1,60.9,58.0,4.49,4.45,2.72,4,4,5,4000.383529748242
4805,1.01,Fair,E,SI1,65.3,59.0,6.13,6.19,4.02,2,1,5,4593.116393264461
4806,1.21,Good,J,SI2,63.7,55.0,6.81,6.75,4.32,1,2,0,3492.3665674837157
4807,0.3,Ideal,E,VVS1,62.1,56.0,4.3,4.33,2.68,6,5,5,3608.781320393382
4808,1.82,Premium,I,VS1,61.4,60.0,7.83,7.8,4.8,4,4,1,4526.942537108289
4809,0.52,Good,E,VS2,63.3,56.0,5.08,5.12,3.23,3,2,5,3704.0449425146926
4810,0.3,Premium,H,VS2,62.2,59.0,4.28,4.31,2.67,3,4,2,4347.018702784413
4811,0.71,Ideal,H,SI2,62.7,55.0,5.68,5.64,3.56,1,5,2,3412.9802157159556
4812,0.56,Premium,G,SI2,59.6,58.0,5.42,5.35,3.21,1,4,3,3897.181272450156
4813,0.3,Very Good,G,VS1,60.8,56.0,4.35,4.37,2.65,4,3,3,3505.579063095296
4814,1.02,Premium,J,SI2,62.6,60.0,6.42,6.39,4.01,1,4,0,4622.2061592295995
4815,1.61,Very Good,H,VS2,59.4,58.0,7.64,7.74,4.57,3,3,2,3881.3040020966055
4816,0.27,Premium,F,IF,61.7,57.0,4.21,4.12,2.57,7,4,4,3820.459695424366
4817,1.01,Very Good,H,SI1,62.7,59.0,6.27,6.33,3.95,2,3,2,4386.7118786682895
4818,1.7,Premium,G,SI1,62.1,57.0,7.61,7.55,4.71,2,4,3,3852.2142361314673
4819,0.73,Very Good,D,SI1,62.2,57.0,5.74,5.78,3.58,2,3,6,3860.152871308246
4820,0.32,Ideal,E,VS2,62.1,55.0,4.4,4.36,2.72,3,5,5,3365.3484046553003
4821,0.3,Ideal,F,SI1,62.8,56.0,4.26,4.24,2.67,2,5,4,3664.351766630816
4822,0.66,Ideal,H,SI1,62.4,58.0,5.53,5.56,3.46,2,5,2,4119.463057399878
4823,0.64,Ideal,G,SI1,61.6,55.0,5.55,5.59,3.43,2,5,3,3325.6552287714203
4824,0.79,Very Good,D,SI2,62.8,57.0,5.85,5.9,3.69,1,3,6,3907.7846823689015
4825,0.55,Ideal,E,VS2,62.0,56.0,5.26,5.25,3.26,3,5,5,3600.8426852166067
4826,0.25,Very Good,F,VVS2,59.3,59.0,4.15,4.18,2.47,5,3,4,4116.7982826579155
4827,1.01,Good,H,SI1,63.4,59.0,6.28,6.34,4.0,2,2,2,4442.28232490572
4828,1.7,Ideal,G,VS2,62.9,55.0,7.66,7.6,4.8,3,5,3,3428.857486069506
4829,0.32,Premium,E,SI1,61.2,58.0,4.42,4.37,2.69,2,4,5,4024.1994352785714
4830,0.9,Very Good,H,VS2,60.0,56.0,6.3,6.34,3.79,3,3,2,3442.069981681094
4831,1.03,Ideal,G,VVS1,62.0,56.0,6.5,6.54,4.04,6,5,3,3600.8426852166067
4832,0.37,Ideal,G,SI1,61.0,56.0,4.61,4.68,2.84,2,5,3,3521.4563334488503
4833,0.32,Ideal,H,IF,62.0,55.0,4.39,4.42,2.73,7,5,2,3357.409769478525
4834,0.45,Good,E,SI1,63.9,57.0,4.81,4.86,3.09,2,2,5,3995.109669313433
4835,0.31,Ideal,I,IF,62.2,54.0,4.36,4.39,2.72,7,5,1,3129.854124093994
4836,0.27,Premium,D,VS2,62.0,57.0,4.15,4.11,2.56,3,4,6,3844.275600954692
4837,0.31,Ideal,E,VS1,61.9,56.0,4.34,4.32,2.68,4,5,5,3592.9040500398314
4838,0.52,Ideal,E,VS2,60.7,56.0,5.2,5.24,3.17,3,5,5,3497.640427918521
4839,1.11,Ideal,D,VVS1,61.6,55.0,6.7,6.68,4.12,6,5,6,3325.6552287714203
4840,0.3,Ideal,E,SI1,61.9,57.0,4.29,4.33,2.67,2,5,5,3836.3369657779167
4841,0.57,Ideal,F,SI1,61.9,56.0,5.33,5.37,3.31,2,5,4,3592.9040500398314
4842,0.31,Ideal,I,SI1,61.9,56.0,4.33,4.36,2.69,2,5,1,3592.9040500398314
4843,0.9,Very Good,D,VS2,63.2,58.0,6.16,6.09,3.87,3,3,6,4182.972138814088
4844,0.71,Premium,D,VS2,62.1,60.0,5.72,5.68,3.54,3,4,6,4582.512983345723
4845,1.51,Premium,E,SI2,62.7,58.0,7.27,7.24,4.55,1,4,5,4143.278962930208
4846,0.41,Premium,F,VVS2,60.4,58.0,4.8,4.84,2.91,5,4,4,3960.6903538643655
4847,0.74,Ideal,E,SI1,61.6,54.0,5.82,5.9,3.61,2,5,5,3082.2223130333387
4848,0.41,Very Good,J,VS1,60.8,61.0,4.72,4.79,2.89,4,3,0,4722.743641785719
4849,0.54,Good,H,SI1,63.3,57.0,5.15,5.22,3.28,2,2,2,3947.477858252778
4850,0.42,Ideal,E,SI1,61.5,55.0,4.82,4.9,2.99,2,5,5,3317.716593594645
4851,1.5,Very Good,F,SI1,63.0,56.0,7.28,7.32,4.6,2,3,4,3680.2290369843668
4852,0.37,Very Good,G,SI2,63.3,55.0,4.61,4.58,2.91,1,3,3,3460.612026776611
4853,0.54,Ideal,G,SI2,61.8,54.0,5.24,5.28,3.25,1,5,3,3098.099583386889
4854,0.57,Ideal,D,SI2,61.4,56.0,5.33,5.38,3.29,1,5,6,3553.210874155955
4855,1.2,Ideal,I,SI1,62.4,57.0,6.75,6.8,4.23,2,5,1,3876.0301416617967
4856,0.78,Ideal,G,VS2,62.0,57.0,5.9,5.86,3.65,3,5,3,3844.275600954692
4857,0.73,Premium,F,SI2,61.6,58.0,5.79,5.73,3.55,1,4,4,4055.9539759856725
4858,0.7,Very Good,E,VS2,58.7,63.0,5.73,5.69,3.35,3,3,5,5042.898134549598
4859,0.41,Ideal,D,SI1,61.0,57.0,4.8,4.78,2.92,2,5,6,3764.8892491869356
4860,0.71,Fair,F,SI1,57.0,62.0,5.84,5.87,3.34,2,1,4,4664.508420806322
4861,0.4,Very Good,H,SI1,62.1,62.0,4.7,4.73,2.93,2,3,2,5069.378814821886
4862,1.02,Good,E,SI2,63.2,56.0,6.37,6.41,4.04,1,2,5,3696.1063073379173
4863,1.41,Very Good,H,SI1,62.9,57.0,7.04,7.08,4.44,2,3,2,3915.7233175456768
4864,0.34,Ideal,F,VS1,62.1,57.0,4.49,4.53,2.8,4,5,4,3852.2142361314673
4865,1.24,Ideal,H,VS2,61.4,57.0,6.92,6.88,4.24,3,5,2,3796.6437898940403
4866,0.92,Ideal,E,SI1,61.4,55.0,6.29,6.25,3.85,2,5,5,3309.7779584178697
4867,1.0,Ideal,F,SI1,61.9,56.0,6.41,6.36,3.95,2,5,4,3592.9040500398314
4868,1.51,Very Good,G,VS1,62.5,58.0,7.23,7.27,4.53,4,3,3,4127.401692576654
4869,1.04,Ideal,I,VS2,61.5,57.0,6.49,6.52,4.0,3,5,1,3804.5824250708156
4870,0.28,Very Good,D,VVS2,62.2,59.0,4.18,4.21,2.61,5,3,6,4347.018702784413
4871,0.51,Ideal,G,VS1,60.2,56.0,5.2,5.24,3.14,4,5,3,3457.9472520346444
4872,1.64,Fair,G,I1,64.5,60.0,7.44,7.35,4.76,0,1,3,4773.040227588341
4873,0.57,Ideal,H,SI2,61.5,55.0,5.35,5.38,3.3,1,5,2,3317.716593594645
4874,0.7,Premium,G,VVS1,61.2,56.0,5.75,5.68,3.5,6,4,3,3537.333603802401
